tract_fips,beta,p
36047008200,2.3232951717272283,0.0032151911334465486
36047008400,2.3232951717272283,0.0032151911334465486
36047008500,2.3232951717272283,0.0032151911334465486
36047008600,2.3232951717272283,0.0032151911334465486
36047008800,2.3232951717272283,0.0032151911334465486
36047009000,2.3232951717272283,0.0032151911334465486
36047009200,2.3232951717272283,0.0032151911334465486
36047009400,2.3232951717272283,0.0032151911334465486
36047009600,2.3232951717272283,0.0032151911334465486
36047009800,2.3232951717272283,0.0032151911334465486
36047010000,2.3232951717272283,0.0032151911334465486
36047010100,2.3232951717272283,0.0032151911334465486
36047010200,2.3232951717272283,0.0032151911334465486
36047010400,2.3232951717272283,0.0032151911334465486
36047010600,2.3232951717272283,0.0032151911334465486
36047010800,2.3232951717272283,0.0032151911334465486
36047011000,2.3232951717272283,0.0032151911334465486
36047011200,2.3232951717272283,0.0032151911334465486
36047011400,2.3232951717272283,0.0032151911334465486
36047011600,2.3232951717272283,0.0032151911334465486
36047011700,2.3232951717272283,0.0032151911334465486
36047011800,2.3232951717272283,0.0032151911334465486
36047011900,2.3232951717272283,0.0032151911334465486
36047012000,2.3232951717272283,0.0032151911334465486
36047012100,2.3232951717272283,0.0032151911334465486
36047012200,2.3232951717272283,0.0032151911334465486
36047012600,2.3232951717272283,0.0032151911334465486
36047012700,2.3232951717272283,0.0032151911334465486
36047012801,2.3232951717272283,0.0032151911334465486
36047012901,2.3232951717272283,0.0032151911334465486
36047012902,2.3232951717272283,0.0032151911334465486
36047013000,2.3232951717272283,0.0032151911334465486
36047013100,2.3232951717272283,0.0032151911334465486
36047013200,2.3232951717272283,0.0032151911334465486
36047013300,2.3232951717272283,0.0032151911334465486
36047013400,2.3232951717272283,0.0032151911334465486
36047013500,2.3232951717272283,0.0032151911334465486
36047013600,2.3232951717272283,0.0032151911334465486
36047013700,2.3232951717272283,0.0032151911334465486
36047013800,2.3232951717272283,0.0032151911334465486
36047013900,2.3232951717272283,0.0032151911334465486
36047014000,2.3232951717272283,0.0032151911334465486
36047014100,2.3232951717272283,0.0032151911334465486
36047014200,2.3232951717272283,0.0032151911334465486
36047014300,2.3232951717272283,0.0032151911334465486
36047014500,2.3232951717272283,0.0032151911334465486
36047014700,2.3232951717272283,0.0032151911334465486
36047014800,2.3232951717272283,0.0032151911334465486
36047014900,2.3232951717272283,0.0032151911334465486
36047015000,2.3232951717272283,0.0032151911334465486
36047015100,2.3232951717272283,0.0032151911334465486
36047015200,2.3232951717272283,0.0032151911334465486
36047015300,2.3232951717272283,0.0032151911334465486
36047015400,2.3232951717272283,0.0032151911334465486
36047015500,2.3232951717272283,0.0032151911334465486
36047015700,2.3232951717272283,0.0032151911334465486
36047015900,2.3232951717272283,0.0032151911334465486
36047016000,2.3232951717272283,0.0032151911334465486
36047016100,2.3232951717272283,0.0032151911334465486
36047016200,2.3232951717272283,0.0032151911334465486
36047016300,2.3232951717272283,0.0032151911334465486
36047016400,2.3232951717272283,0.0032151911334465486
36047016500,2.3232951717272283,0.0032151911334465486
36047016600,2.3232951717272283,0.0032151911334465486
36047016700,2.3232951717272283,0.0032151911334465486
36047016800,2.3232951717272283,0.0032151911334465486
36047016900,2.3232951717272283,0.0032151911334465486
36047017000,2.3232951717272283,0.0032151911334465486
36047017100,2.3232951717272283,0.0032151911334465486
36047017200,2.3232951717272283,0.0032151911334465486
36047017400,2.3232951717272283,0.0032151911334465486
36047017500,2.3232951717272283,0.0032151911334465486
36047017600,2.3232951717272283,0.0032151911334465486
36047017700,2.3232951717272283,0.0032151911334465486
36047017800,2.3232951717272283,0.0032151911334465486
36047017900,2.3232951717272283,0.0032151911334465486
36047018000,2.3232951717272283,0.0032151911334465486
36047018100,2.3232951717272283,0.0032151911334465486
36047018200,2.3232951717272283,0.0032151911334465486
36047018300,2.3232951717272283,0.0032151911334465486
36047018400,2.3232951717272283,0.0032151911334465486
36047018501,2.3232951717272283,0.0032151911334465486
36047018600,2.3232951717272283,0.0032151911334465486
36047018700,2.3232951717272283,0.0032151911334465486
36047018800,2.3232951717272283,0.0032151911334465486
36047019000,2.3232951717272283,0.0032151911334465486
36047019100,2.3232951717272283,0.0032151911334465486
36047019200,2.3232951717272283,0.0032151911334465486
36047019300,2.3232951717272283,0.0032151911334465486
36047019400,2.3232951717272283,0.0032151911334465486
36047019500,2.3232951717272283,0.0032151911334465486
36047019600,2.3232951717272283,0.0032151911334465486
36047019700,2.3232951717272283,0.0032151911334465486
36047019800,2.3232951717272283,0.0032151911334465486
36047019900,2.3232951717272283,0.0032151911334465486
36047020000,2.3232951717272283,0.0032151911334465486
36047020100,2.3232951717272283,0.0032151911334465486
36047020200,2.3232951717272283,0.0032151911334465486
36047020300,2.3232951717272283,0.0032151911334465486
36047020400,2.3232951717272283,0.0032151911334465486
