tract_fips,n_years,occ_spearman_rho,occ_spearman_p,dur_spearman_rho,dur_spearman_p,occ_spearman_q,dur_spearman_q,occ_sig_05,occ_sig_01,dur_sig_05,dur_sig_01
36061007100,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007200,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007300,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007400,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007500,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007600,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008000,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008100,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008200,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008300,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008400,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008601,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008602,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008603,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061008900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009000,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009100,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009200,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009300,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009400,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009500,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009600,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061009900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
