tract_fips,1,2,3,4,5,6,7,8,9,10,11,12
36081088901,282,208,322,183,182,163,250,187,109,127,127,178
36081089200,282,208,322,183,182,163,250,187,109,127,127,178
36081090700,282,208,322,183,182,163,250,187,109,127,127,178
36081091601,282,208,322,183,182,163,250,187,109,127,127,178
36081091602,282,208,322,183,182,163,250,187,109,127,127,178
36081091800,282,208,322,183,182,163,250,187,109,127,127,178
36081091900,282,208,322,183,182,163,250,187,109,127,127,178
36081092200,282,208,322,183,182,163,250,187,109,127,127,178
36081092500,282,208,322,183,182,163,250,187,109,127,127,178
36081092800,282,208,322,183,182,163,250,187,109,127,127,178
36081092900,282,208,322,183,182,163,250,187,109,127,127,178
36081093401,282,208,322,183,182,163,250,187,109,127,127,178
36081093402,282,208,322,183,182,163,250,187,109,127,127,178
36081093800,282,208,322,183,182,163,250,187,109,127,127,178
36081093900,282,208,322,183,182,163,250,187,109,127,127,178
36081094201,282,208,322,183,182,163,250,187,109,127,127,178
36081094202,282,208,322,183,182,163,250,187,109,127,127,178
36081094203,282,208,322,183,182,163,250,187,109,127,127,178
36081094500,282,208,322,183,182,163,250,187,109,127,127,178
36081094700,282,208,322,183,182,163,250,187,109,127,127,178
36081095400,282,208,322,183,182,163,250,187,109,127,127,178
36081096400,282,208,322,183,182,163,250,187,109,127,127,178
36081097202,282,208,322,183,182,163,250,187,109,127,127,178
36081097203,282,208,322,183,182,163,250,187,109,127,127,178
36081097204,282,208,322,183,182,163,250,187,109,127,127,178
36081097300,282,208,322,183,182,163,250,187,109,127,127,178
36081098100,282,208,322,183,182,163,250,187,109,127,127,178
36081098700,282,208,322,183,182,163,250,187,109,127,127,178
36081099100,282,208,322,183,182,163,250,187,109,127,127,178
36081099200,282,208,322,183,182,163,250,187,109,127,127,178
36081099701,282,208,322,183,182,163,250,187,109,127,127,178
36081099703,282,208,322,183,182,163,250,187,109,127,127,178
36081099704,282,208,322,183,182,163,250,187,109,127,127,178
36081099705,282,208,322,183,182,163,250,187,109,127,127,178
36081099801,282,208,322,183,182,163,250,187,109,127,127,178
36081099802,282,208,322,183,182,163,250,187,109,127,127,178
36081099900,282,208,322,183,182,163,250,187,109,127,127,178
36081100801,282,208,322,183,182,163,250,187,109,127,127,178
36081100802,282,208,322,183,182,163,250,187,109,127,127,178
36081101001,282,208,322,183,182,163,250,187,109,127,127,178
36081101002,282,208,322,183,182,163,250,187,109,127,127,178
36081101700,282,208,322,183,182,163,250,187,109,127,127,178
36081102900,282,208,322,183,182,163,250,187,109,127,127,178
36081103201,282,208,322,183,182,163,250,187,109,127,127,178
36081103202,282,208,322,183,182,163,250,187,109,127,127,178
36081103300,282,208,322,183,182,163,250,187,109,127,127,178
36081103900,282,208,322,183,182,163,250,187,109,127,127,178
36081104700,282,208,322,183,182,163,250,187,109,127,127,178
36081105900,282,208,322,183,182,163,250,187,109,127,127,178
36081107201,282,208,322,183,182,163,250,187,109,127,127,178
36081107202,282,208,322,183,182,163,250,187,109,127,127,178
36081108500,282,208,322,183,182,163,250,187,109,127,127,178
36081109300,282,208,322,183,182,163,250,187,109,127,127,178
36081109700,282,208,322,183,182,163,250,187,109,127,127,178
36081109900,282,208,322,183,182,163,250,187,109,127,127,178
36081111300,282,208,322,183,182,163,250,187,109,127,127,178
36081112300,282,208,322,183,182,163,250,187,109,127,127,178
36081112900,282,208,322,183,182,163,250,187,109,127,127,178
36081113300,282,208,322,183,182,163,250,187,109,127,127,178
36081113900,282,208,322,183,182,163,250,187,109,127,127,178
36081114100,282,208,322,183,182,163,250,187,109,127,127,178
36081114700,282,208,322,183,182,163,250,187,109,127,127,178
36081115100,282,208,322,183,182,163,250,187,109,127,127,178
36081115500,282,208,322,183,182,163,250,187,109,127,127,178
36081115700,282,208,322,183,182,163,250,187,109,127,127,178
36081115900,282,208,322,183,182,163,250,187,109,127,127,178
36081116100,282,208,322,183,182,163,250,187,109,127,127,178
36081116300,282,208,322,183,182,163,250,187,109,127,127,178
36081116700,282,208,322,183,182,163,250,187,109,127,127,178
36081117100,282,208,322,183,182,163,250,187,109,127,127,178
36081117500,282,208,322,183,182,163,250,187,109,127,127,178
36081118100,282,208,322,183,182,163,250,187,109,127,127,178
36081118500,282,208,322,183,182,163,250,187,109,127,127,178
36081118700,282,208,322,183,182,163,250,187,109,127,127,178
36081118900,282,208,322,183,182,163,250,187,109,127,127,178
36081119100,282,208,322,183,182,163,250,187,109,127,127,178
36081119300,282,208,322,183,182,163,250,187,109,127,127,178
36081119500,282,208,322,183,182,163,250,187,109,127,127,178
36081119900,282,208,322,183,182,163,250,187,109,127,127,178
36081120100,282,208,322,183,182,163,250,187,109,127,127,178
36081120300,282,208,322,183,182,163,250,187,109,127,127,178
36081120500,282,208,322,183,182,163,250,187,109,127,127,178
36081120700,282,208,322,183,182,163,250,187,109,127,127,178
36081121100,282,208,322,183,182,163,250,187,109,127,127,178
36081121500,282,208,322,183,182,163,250,187,109,127,127,178
36081122300,282,208,322,183,182,163,250,187,109,127,127,178
36081122701,282,208,322,183,182,163,250,187,109,127,127,178
36081122702,282,208,322,183,182,163,250,187,109,127,127,178
36081124100,282,208,322,183,182,163,250,187,109,127,127,178
36081124700,282,208,322,183,182,163,250,187,109,127,127,178
36081125700,282,208,322,183,182,163,250,187,109,127,127,178
36081126500,282,208,322,183,182,163,250,187,109,127,127,178
36081126700,282,208,322,183,182,163,250,187,109,127,127,178
36081127700,282,208,322,183,182,163,250,187,109,127,127,178
36081128300,282,208,322,183,182,163,250,187,109,127,127,178
36081129102,282,208,322,183,182,163,250,187,109,127,127,178
36081129103,282,208,322,183,182,163,250,187,109,127,127,178
36081129104,282,208,322,183,182,163,250,187,109,127,127,178
36081130100,282,208,322,183,182,163,250,187,109,127,127,178
36081133300,282,208,322,183,182,163,250,187,109,127,127,178
36081133900,282,208,322,183,182,163,250,187,109,127,127,178
36081134100,282,208,322,183,182,163,250,187,109,127,127,178
36081134700,282,208,322,183,182,163,250,187,109,127,127,178
36081136700,282,208,322,183,182,163,250,187,109,127,127,178
36081137700,282,208,322,183,182,163,250,187,109,127,127,178
36081138501,282,208,322,183,182,163,250,187,109,127,127,178
36081138502,282,208,322,183,182,163,250,187,109,127,127,178
36081139900,282,208,322,183,182,163,250,187,109,127,127,178
36081140300,282,208,322,183,182,163,250,187,109,127,127,178
36081140901,282,208,322,183,182,163,250,187,109,127,127,178
36081140902,282,208,322,183,182,163,250,187,109,127,127,178
36081141700,282,208,322,183,182,163,250,187,109,127,127,178
36081142900,282,208,322,183,182,163,250,187,109,127,127,178
36081143500,282,208,322,183,182,163,250,187,109,127,127,178
36081144100,282,208,322,183,182,163,250,187,109,127,127,178
36081144700,282,208,322,183,182,163,250,187,109,127,127,178
36081145101,282,208,322,183,182,163,250,187,109,127,127,178
36081145102,282,208,322,183,182,163,250,187,109,127,127,178
36081145900,282,208,322,183,182,163,250,187,109,127,127,178
36081146300,282,208,322,183,182,163,250,187,109,127,127,178
36081146700,282,208,322,183,182,163,250,187,109,127,127,178
36081147100,282,208,322,183,182,163,250,187,109,127,127,178
36081147900,282,208,322,183,182,163,250,187,109,127,127,178
36081148300,282,208,322,183,182,163,250,187,109,127,127,178
36081150701,282,208,322,183,182,163,250,187,109,127,127,178
36081150702,282,208,322,183,182,163,250,187,109,127,127,178
36081152901,282,208,322,183,182,163,250,187,109,127,127,178
36081152902,282,208,322,183,182,163,250,187,109,127,127,178
36081155101,282,208,322,183,182,163,250,187,109,127,127,178
36081155102,282,208,322,183,182,163,250,187,109,127,127,178
36081156700,282,208,322,183,182,163,250,187,109,127,127,178
36081157101,282,208,322,183,182,163,250,187,109,127,127,178
36081157102,282,208,322,183,182,163,250,187,109,127,127,178
36081157901,282,208,322,183,182,163,250,187,109,127,127,178
36081157902,282,208,322,183,182,163,250,187,109,127,127,178
36081157903,282,208,322,183,182,163,250,187,109,127,127,178
36081161700,282,208,322,183,182,163,250,187,109,127,127,178
36081162100,282,208,322,183,182,163,250,187,109,127,127,178
36081990100,282,208,322,183,182,163,250,187,109,127,127,178
36085000300,52,36,47,35,55,53,72,93,53,40,34,41
36085000600,52,36,47,35,55,53,72,93,53,40,34,41
36085000700,52,36,47,35,55,53,72,93,53,40,34,41
36085000800,52,36,47,35,55,53,72,93,53,40,34,41
36085000900,52,36,47,35,55,53,72,93,53,40,34,41
36085001100,52,36,47,35,55,53,72,93,53,40,34,41
36085001700,52,36,47,35,55,53,72,93,53,40,34,41
36085001800,52,36,47,35,55,53,72,93,53,40,34,41
36085002001,52,36,47,35,55,53,72,93,53,40,34,41
36085002002,52,36,47,35,55,53,72,93,53,40,34,41
36085002100,52,36,47,35,55,53,72,93,53,40,34,41
36085002700,52,36,47,35,55,53,72,93,53,40,34,41
36085002900,52,36,47,35,55,53,72,93,53,40,34,41
36085003300,52,36,47,35,55,53,72,93,53,40,34,41
36085003600,52,36,47,35,55,53,72,93,53,40,34,41
36085003900,52,36,47,35,55,53,72,93,53,40,34,41
36085004000,52,36,47,35,55,53,72,93,53,40,34,41
36085004700,52,36,47,35,55,53,72,93,53,40,34,41
36085005000,52,36,47,35,55,53,72,93,53,40,34,41
36085005900,52,36,47,35,55,53,72,93,53,40,34,41
36085006400,52,36,47,35,55,53,72,93,53,40,34,41
36085006700,52,36,47,35,55,53,72,93,53,40,34,41
36085007000,52,36,47,35,55,53,72,93,53,40,34,41
36085007400,52,36,47,35,55,53,72,93,53,40,34,41
36085007500,52,36,47,35,55,53,72,93,53,40,34,41
36085007700,52,36,47,35,55,53,72,93,53,40,34,41
36085008100,52,36,47,35,55,53,72,93,53,40,34,41
36085008900,52,36,47,35,55,53,72,93,53,40,34,41
36085009601,52,36,47,35,55,53,72,93,53,40,34,41
36085009602,52,36,47,35,55,53,72,93,53,40,34,41
36085009700,52,36,47,35,55,53,72,93,53,40,34,41
36085010500,52,36,47,35,55,53,72,93,53,40,34,41
36085011201,52,36,47,35,55,53,72,93,53,40,34,41
36085011202,52,36,47,35,55,53,72,93,53,40,34,41
36085011401,52,36,47,35,55,53,72,93,53,40,34,41
36085011402,52,36,47,35,55,53,72,93,53,40,34,41
36085012100,52,36,47,35,55,53,72,93,53,40,34,41
36085012200,52,36,47,35,55,53,72,93,53,40,34,41
36085012500,52,36,47,35,55,53,72,93,53,40,34,41
36085012804,52,36,47,35,55,53,72,93,53,40,34,41
36085012805,52,36,47,35,55,53,72,93,53,40,34,41
36085012806,52,36,47,35,55,53,72,93,53,40,34,41
36085013201,52,36,47,35,55,53,72,93,53,40,34,41
36085013203,52,36,47,35,55,53,72,93,53,40,34,41
36085013204,52,36,47,35,55,53,72,93,53,40,34,41
36085013301,52,36,47,35,55,53,72,93,53,40,34,41
36085013302,52,36,47,35,55,53,72,93,53,40,34,41
36085013400,52,36,47,35,55,53,72,93,53,40,34,41
36085013800,52,36,47,35,55,53,72,93,53,40,34,41
36085014100,52,36,47,35,55,53,72,93,53,40,34,41
36085014604,52,36,47,35,55,53,72,93,53,40,34,41
36085014605,52,36,47,35,55,53,72,93,53,40,34,41
36085014606,52,36,47,35,55,53,72,93,53,40,34,41
36085014607,52,36,47,35,55,53,72,93,53,40,34,41
36085014608,52,36,47,35,55,53,72,93,53,40,34,41
36085014700,52,36,47,35,55,53,72,93,53,40,34,41
36085015100,52,36,47,35,55,53,72,93,53,40,34,41
36085015400,52,36,47,35,55,53,72,93,53,40,34,41
36085015601,52,36,47,35,55,53,72,93,53,40,34,41
36085015602,52,36,47,35,55,53,72,93,53,40,34,41
36085015603,52,36,47,35,55,53,72,93,53,40,34,41
36085016901,52,36,47,35,55,53,72,93,53,40,34,41
36085017005,52,36,47,35,55,53,72,93,53,40,34,41
36085017007,52,36,47,35,55,53,72,93,53,40,34,41
36085017008,52,36,47,35,55,53,72,93,53,40,34,41
36085017009,52,36,47,35,55,53,72,93,53,40,34,41
36085017010,52,36,47,35,55,53,72,93,53,40,34,41
36085017011,52,36,47,35,55,53,72,93,53,40,34,41
36085017012,52,36,47,35,55,53,72,93,53,40,34,41
36085017300,52,36,47,35,55,53,72,93,53,40,34,41
36085017600,52,36,47,35,55,53,72,93,53,40,34,41
36085017700,52,36,47,35,55,53,72,93,53,40,34,41
36085018100,52,36,47,35,55,53,72,93,53,40,34,41
36085018701,52,36,47,35,55,53,72,93,53,40,34,41
36085018702,52,36,47,35,55,53,72,93,53,40,34,41
36085018901,52,36,47,35,55,53,72,93,53,40,34,41
36085018902,52,36,47,35,55,53,72,93,53,40,34,41
36085019700,52,36,47,35,55,53,72,93,53,40,34,41
36085019800,52,36,47,35,55,53,72,93,53,40,34,41
36085020100,52,36,47,35,55,53,72,93,53,40,34,41
36085020700,52,36,47,35,55,53,72,93,53,40,34,41
36085020801,52,36,47,35,55,53,72,93,53,40,34,41
36085020803,52,36,47,35,55,53,72,93,53,40,34,41
36085020804,52,36,47,35,55,53,72,93,53,40,34,41
36085021300,52,36,47,35,55,53,72,93,53,40,34,41
36085022300,52,36,47,35,55,53,72,93,53,40,34,41
36085022600,52,36,47,35,55,53,72,93,53,40,34,41
36085022800,52,36,47,35,55,53,72,93,53,40,34,41
36085023100,52,36,47,35,55,53,72,93,53,40,34,41
36085023900,52,36,47,35,55,53,72,93,53,40,34,41
36085024401,52,36,47,35,55,53,72,93,53,40,34,41
36085024402,52,36,47,35,55,53,72,93,53,40,34,41
36085024700,52,36,47,35,55,53,72,93,53,40,34,41
36085024800,52,36,47,35,55,53,72,93,53,40,34,41
36085025100,52,36,47,35,55,53,72,93,53,40,34,41
36085027301,52,36,47,35,55,53,72,93,53,40,34,41
36085027302,52,36,47,35,55,53,72,93,53,40,34,41
36085027702,52,36,47,35,55,53,72,93,53,40,34,41
36085027704,52,36,47,35,55,53,72,93,53,40,34,41
36085027705,52,36,47,35,55,53,72,93,53,40,34,41
36085027706,52,36,47,35,55,53,72,93,53,40,34,41
36085027900,52,36,47,35,55,53,72,93,53,40,34,41
36085029102,52,36,47,35,55,53,72,93,53,40,34,41
36085029103,52,36,47,35,55,53,72,93,53,40,34,41
36085029104,52,36,47,35,55,53,72,93,53,40,34,41
36085030301,52,36,47,35,55,53,72,93,53,40,34,41
36085030302,52,36,47,35,55,53,72,93,53,40,34,41
36085031901,52,36,47,35,55,53,72,93,53,40,34,41
36085031902,52,36,47,35,55,53,72,93,53,40,34,41
36085032300,52,36,47,35,55,53,72,93,53,40,34,41
36085990100,52,36,47,35,55,53,72,93,53,40,34,41
